business_id,state,latitude,longitude,stars,review_count,cluster
dERS4qwl9v-Gwft-Ug8APA,PA,40.0957738,-75.1265509,4.0,277,0
Xjal8g4PsYinAfeQ8RWf4Q,PA,39.9037528,-75.5625925,4.5,78,4
-JStjL-8mRZq4ov4uI1FaQ,PA,40.3753297,-75.208113,4.0,96,5
UVpki6wyHLR0mujHcneTfg,LA,29.9369806759,-90.1980554486,4.0,6,1
U30ggGzFpXvc2NZYwOW3qg,PA,39.9486639126,-75.2158315415,4.5,458,0
YUlWhx8rq_Pc5yVKrp2awQ,IN,39.7139411077,-86.2348012608,4.0,23,5
X64JH5kXOjWsBCsGxmFSIw,TN,36.2197054,-86.5722192,3.5,35,5
NKplFLr1UebQxMLQAxALPQ,IN,39.905788,-86.077582,3.5,78,1
0t14RIHl4wODz7LRiRRQ0Q,FL,28.0783137,-82.7666322,4.5,103,5
5fvs7pOE6amG17SiPovxjw,FL,28.0330086,-82.4077832,2.5,7,3
jLaPtjlLfRSaoBWIcHcSQg,MO,38.6727336,-90.345018,3.5,156,0
dE_MaaYrXBAEebtH2u_B-w,PA,40.0390528,-75.1438169,3.5,13,0
Z5LGSHEYjCUtKwjKotCNqA,PA,40.0477909,-75.409318,3.0,52,2
68ThEdiK0eWCEgGEmV9Tng,PA,39.9455687,-75.1717901,4.0,323,0
0_gh-ZRllduRLrjaYy0Icg,PA,40.0122256739,-75.2619556997,3.0,13,2
jkkzfaJf-MTG4nmJcX1zzw,PA,39.9649478,-75.59756,4.0,15,4
VOEN8f9WEysinBsLqbiVqg,LA,30.0073382,-90.1538509,2.5,218,2
JWFpjvCc_nkNDVtMPx1ZGg,CA,34.4230427,-119.7032863,4.5,12,2
gzln_L7ch8z-Ob6autmumw,FL,27.8399412788,-82.7854389294,4.0,223,0
c7DQU8rHH_GjLdeIvanQmg,NJ,39.732375,-75.130925,3.5,59,1
J7Oo9rhwX7O3ak54pu_Mhg,TN,36.16937,-86.67255,3.5,14,5
wDE1AfRVCKUL11hKehQEfQ,PA,40.3320849,-75.1305488,3.5,26,5
h2nBTqJVHAyltyeq7sZZ-w,NJ,39.7322517,-75.2240679,4.0,232,1
cEG1r9aRMJwmRQVkh7eiJg,PA,40.0128847,-75.1901845,4.5,31,0
idRTl_xdqB12GWXIsisW-g,FL,27.87184,-82.760131,2.5,18,0
LC-qVqvkMRmK_ed-SImCXQ,PA,40.0972098875,-75.3668700904,3.5,38,2
9dm_v79s9-pefMahqp1SkA,IN,39.7974826702,-86.1530939541,4.0,178,5
DMmdMkh7sIhUHgVawGxY6g,PA,40.0442832,-75.5241836,4.0,11,4
nFjk0xVI9fNiVN__5g-m8Q,FL,27.7701014,-82.6364594,4.0,264,0
QEF6usO04AtvrazPhLX_sw,MO,38.7353075,-90.301102,4.0,15,4
TttFjRQ-8Iz8by4hsD7iOQ,PA,39.940221217,-75.1557966694,4.5,49,0
niEm9LkcLOrvsDzjXD6WpQ,LA,29.8768457,-90.0482728,3.5,113,4
aurl4I40YVQfQ8loOdgKCg,PA,39.971145,-75.15902,3.5,11,0
V4THIJk9uhoxL7f06fK5VA,NV,39.528286,-119.734864,5.0,38,2
ifofBiQeb6DI0-u0KEQybg,LA,29.945239,-90.069555,4.0,24,0
_cndcbuaqSRW5f-MeZasNw,TN,36.040788,-86.7402801,3.0,142,3
iapJoe3OzxeZqOGUJxnG3w,AB,53.5568884242,-113.2741134955,3.5,8,1
WMI3BjDby0U-IF6NnN0SXA,NJ,39.9100678,-74.9958273,3.0,27,3
0oogOBGXNj39Wnl2SKoe0w,FL,28.3052669,-82.7011217,4.5,80,4
iq0qAJ2Oc3myUTTMLseTXA,PA,39.9604595,-75.6049474,3.5,71,4
tXf6TpqHOLiwyMNbYAOOCQ,FL,28.0114224507,-82.7109746614,4.5,307,5
WQ832PDnsDshhbQFm83ISg,FL,28.055282,-82.506247,3.0,285,3
5PDNXMquh1C9E089G1RY2g,IN,39.797385,-85.9921824,3.5,10,4
UJE-f8gVEB2za5QPZd_wVw,LA,30.0226540534,-90.2691832749,2.0,16,1
3GGGwkQ8A0ICQTfwTKPiQw,TN,36.4922337558,-86.875317026,2.0,10,4
Y3ZCO17N1_T_Ms1JmswwzA,AZ,32.1920174772,-110.968540052,4.0,397,0
AjEg3RzLzQwv4xPPzTc6wQ,LA,30.0010945472,-90.1325079767,1.5,23,2
di5ihAL9VWoctHelY8kLTQ,PA,39.9512903,-75.1992768,4.0,81,0
TTsBa6e2qgIEkiFQfYLmYA,FL,28.1440679511,-82.3539949058,3.5,70,1
Cr-uaPrfvG7tvqzLGAGErA,AB,53.5231333193,-113.5113531433,3.5,58,0
zxpJ4Frr8Zoru-YaNzOxzw,TN,36.0441354,-86.9579331,3.5,33,0
j5U5O3scMvPe67jzJcWFug,FL,28.0146920537,-82.6140054742,3.0,37,3
gv9IWG3dejsacl6xPG-yyg,TN,35.9331871,-86.8246085,2.0,14,0
bk3u2UQoo516mPz9e1_vqw,PA,39.9870475,-75.4059742,5.0,5,2
RCguFZat10TcbDMeeeM3IQ,NV,39.4555489488,-119.7781964498,3.0,73,0
IZv79jZv6el1sBHrG7426g,MO,38.6017712,-90.4475467,4.0,268,2
Pb5agnsD9EdCl6yuZp2jJA,PA,39.9378287,-75.1482632,4.5,85,0
WMgB7_odx8hk3BFQAIZ5hQ,TN,35.9317024,-86.5338211,4.0,76,3
HJe8eEH5qXRjQMAh1VfV_w,FL,27.7969526,-82.7278308,4.5,91,0
XsjesLpDVSToQIxSeON70A,NV,39.6132777,-119.8478089,2.0,48,3
_uQEKHH0R5fxrYkLrUI9pQ,FL,28.1316091,-82.3691327,4.5,40,1
lhsQkb5nhf-Kd5OvgB9MNg,AZ,32.1336786,-110.9234427,3.5,191,0
G0jHNZzhiHWCYZmZWCg-6w,IL,38.7013636,-90.1472908,4.0,8,0
plobBsTtVUODb353xxFT_g,NV,39.5347847599,-119.8694408537,3.5,634,3
ARgidflSXPHj7uhK-Y7hwA,MO,38.642407,-90.2632879,4.0,328,5
rD5cJ74ZX4UiBo1geRljPw,MO,38.8143567036,-90.3451039549,4.5,53,4
368cyArdo0P0aDUOhhE4PA,IN,39.6933973,-86.0761149,4.5,163,2
Y_XyeCu8AkZyhcF0q5n8Dg,FL,27.7931488,-82.3354053,5.0,5,2
gi90NMmRhzl8vzM83UNOVA,FL,28.15011,-82.3539970377,3.0,14,1
TO1twT7_FLMbNeDm3KNNRw,NJ,39.930791,-74.9770416,3.5,67,3
1X0ZCiRUWkVsdINtZmRSiw,IN,39.908954,-86.065503,3.0,7,1
PJeoajci4MBVuyAOQet57g,AB,53.5850722,-113.5290706,3.0,9,0
I1h0GRYp86eX-XqwVXsSGA,FL,28.0322261,-82.4189253,4.5,345,3
0zH0l4Jbf-oove3cLvrFOg,PA,40.2280271,-74.9401945,4.0,359,3
fJNSx1WOo77TmP7Bl26w_g,PA,40.293684,-74.871315,4.0,144,3
OScd9IP5nI7Cv9HDkrXDDA,NJ,39.9702646,-74.8841016,4.5,44,2
JOvNunKJlWhwJRwLmUR9ZA,FL,27.7745220251,-82.6327141048,3.5,295,0
ruFtZKwlJASx5BTk1dh5AQ,NV,39.5380547,-119.734624,2.5,35,2
Q21nd52A3wOMlu7b28ZISQ,MO,38.6000016051,-90.4468670117,3.0,16,2
b-EHLoRBtVgOpkv6-i1pSA,IN,39.8239812,-86.247598,3.5,36,3
vG9aD-fvsIimgo-l7u8-AA,TN,35.9467222474,-86.8257665634,2.5,181,0
kJpoduG3wdA35WzOF_T1Aw,FL,27.838651,-82.7173312,4.5,54,0
2y_CdkxEOJEJGyJApfCYpA,NJ,39.7532524,-75.3024859,3.5,104,4
bc3K8KvLkLNu_XU3RkeeeA,AZ,32.260933,-110.891826,4.0,33,1
PMpcbvBon1rfGE7pWKv8aQ,PA,40.1473976,-75.3956755,3.5,15,1
J8j18KB--ZH4MjTQryPEpA,FL,27.8937618,-82.5193236,2.0,11,3
9L-MR0arflwFMF9szEBOOg,CA,34.4144660474,-119.6851896343,4.5,7,2
m6KZGTxRb9_ZyDpB1G6O1Q,AZ,32.3232068,-111.0442513,3.5,112,4
KPmFv_Ou6ddauV_gYauWzg,TN,36.1621286521,-86.8611215519,4.5,74,1
nteD5A6CKXZPqbR9EltQng,FL,28.283355,-82.677826,4.0,54,4
Ktw3a8hXOKL00UCk_1nSEQ,NV,39.640527,-119.71245,2.5,126,2
Q28TlneXws1shf8ymTdxtg,AZ,32.2511453516,-111.0123500904,4.5,6,2
FTsU1vykdDcqfP1uhqG9YQ,MO,38.6667921,-90.2836674,4.0,7,0
sLgnx_WFCjEoPsS6NwU70Q,ID,43.6327829,-116.3523931,4.0,259,2
_IYHl6J9iB3lbeJq27pbsg,PA,40.02202,-75.1240606,3.5,10,0
i7WnyDXKpT-mPaHEMY-HcQ,NJ,39.8514104,-74.9997241,4.0,13,5
aYMpjij5ShtEoZueMrQPRw,CA,34.4211189,-119.690633,4.0,5,2
ZJC0ONdxmIlwidXd8E0fXg,TN,36.047064,-86.951448,3.5,57,0
XyGRDrgCK0z4CiA6nhwEaw,AZ,32.3750163,-111.0463201,4.5,258,4
cwvpVlg5BE2XXRWTHe3p9w,FL,27.7137051861,-82.3929427564,2.0,24,2
zJFs_-Qtw7fzAsrQvA3Ltw,NV,39.5251254,-119.7886252,5.0,6,5
mygIk3l_ShNNB-QbWlrRyg,LA,29.8777671,-90.0173044,3.5,161,4
BiBwdFcG0ynK50_g7zJTOg,TN,36.032004,-86.79085,3.5,135,0
B6qHZCAs7Nka-1zdjCzAIQ,PA,39.9741307,-75.1815903,3.0,77,0
h3801KOXLyOt8BAMa1V5HQ,AB,53.5415746113,-113.3188727252,3.0,8,1
rKwIFN1poV6gHBIxp3FxkA,IN,39.781017,-86.09366,2.5,6,5
mtGTna-hyFhErb4Zma32IA,PA,40.106526,-75.147507,3.5,80,5
XQfwVwDr-v0ZS3_CbbE5Xw,PA,40.2101961875,-75.2236385919,3.0,169,5
tiVQ9_qoatNn--ITbMWRpA,PA,40.201773,-74.820914,4.0,41,3
6WJ-dFE9axF2o55NQWrNgA,IN,39.7148812,-86.2974891,3.5,10,0
pEYs1oVeJ6YM2SG5WEr5Pg,IN,39.675040703,-86.3103263801,4.0,86,0
-3-6BB10tIWNKGEF0Es2BA,AZ,32.2885403,-110.9631443,4.0,133,2
J1duow_JpO47UuqnrY_LaA,AZ,32.1322587,-110.9993545,2.0,10,0
zhFKtchGIpRTfOZSpm4Zvg,PA,40.0361194,-75.6286593294,3.5,38,4
nIE7ph1w_bttQMJQx5hUEQ,FL,28.0192509782,-82.774851719,3.0,91,5
N7wYxm84QtcqTJZfGWpxzw,TN,35.9453792141,-86.8237428367,2.5,24,0
yjYNk2K77o34anIhS4zJyg,MO,38.5033740941,-90.4449900528,3.5,46,2
KAZ2Z3831eb5lHtUDKa8kA,PA,39.9557501,-75.1819889,3.5,8,0
cLlBDZxYJ1dt1JgMuZnXew,PA,39.9408776,-75.1511064,4.0,51,0
k7oZJB7BSx37e-masOmiLQ,TN,36.1601939,-86.779742,4.5,7,1
S3WazoxfO3euuvQUOJRlFA,AZ,32.3435651,-111.0132429,3.5,6,4
aqubLw9IW03svL_uDXNJ8A,MO,38.8107873585,-90.2969466057,1.5,11,4
WJIc6ZlR-pd9W-Vt-rRtzA,FL,27.7389646,-82.7075848,4.5,17,0
V5KiEoH4E86GA2S3RQkf1g,PA,39.9862724,-75.094699,3.5,12,0
MMRRS6YhVRx_iN5-JhMRYg,PA,39.9567105161,-75.1971027811,4.0,783,0
F_wIC6i5y4zdQyp99R7PdQ,IN,39.7723413,-86.0279803,3.5,101,4
1sXN7Oxteo5dP5nwIDyO4w,PA,40.2482605,-75.3609391,3.5,27,1
SNYpn2BdTbz8QrrfH8rvdw,PA,40.0185596288,-75.2403088108,2.0,12,0
cGa8ySpfmtfQKPkHJKHnUw,PA,40.2501979,-75.2450803,3.0,81,5
vol4SJXerqyi3IEIDucVRQ,PA,39.9195287,-75.2657251,3.5,9,2
CILklubZslDuVUMh2c55_A,LA,29.9973903816,-90.2184122801,2.5,17,1
SZgkdhd837HkbtVFVmSMXw,FL,28.4918471,-82.5973869,3.5,128,4
LgiAzhOqrzl95NNRLziH2A,IN,39.7642463948,-86.3839582,4.0,50,0
8uF-bhJFgT4Tn6DTb27viA,LA,29.9294259,-90.0770687,4.5,2062,0
44FugwIywDjD6TwSESAmkw,MO,38.5119857,-90.3191137,4.5,5,1
7biQIoyOEMcBGUw106UeOQ,PA,40.20841,-74.799468,1.5,31,3
151ujtgcbkGzAHUnctSg4w,AB,53.5300382,-113.5283787,4.0,13,0
5XSJImk924zdVk16cw8Jgg,LA,29.9878551,-90.1300121,3.5,7,2
p21PCK17H3WL56KSr4Ykig,FL,27.99554,-82.4743805,4.0,121,3
TI2EOpvaPbDEg1gz3GGqXA,AB,53.5432079,-113.4842434,2.5,5,0
f8xDi3rajxvIqS73N93Afw,PA,39.938371,-75.1501031,4.0,13,0
Llu8_Lx2DFthmr99_eiOLA,MO,38.6002991,-90.2429828,4.0,135,5
3n_G-_DwOJ2VS4uGxBN6sg,FL,28.0554349,-82.4292524,4.0,78,3
NyV_2EGhs-YHYYVmZRYmOQ,NJ,39.6470143366,-75.3344234117,1.5,14,4
q3AbKPlzrqbUh8tz26vsdQ,IL,38.5293592,-90.0356064,2.0,7,4
ymoEdJB5NE56sWw74uyX7A,IN,39.8694324,-86.1425102,4.0,346,1
AODksDNj5mH953cyhUG1Qw,FL,27.9120596,-82.5057677,4.0,336,3
tFpstYqxugKHzeyNUsuD_A,IN,39.9785056799,-86.1286025097,4.0,423,1
qONvIS94nZhXYm-jccXyuw,TN,36.398778,-86.451974,4.5,140,2
sVWUxesVKseXGq78UwwajA,FL,28.2899929559,-82.711233436,2.5,45,4
Knt2mnsG15akKb9cjSiuxw,PA,39.9709958,-75.1581617,3.0,9,0
PVqNBGihp6yNv6HTQf7CjA,IN,39.8255452,-86.2371468,3.5,10,3
ugSVRAKO6mxvsrElFg8USw,PA,39.926402,-75.1575374,4.5,73,0
73ZQXm26Mb4Pr-ibmeGk6Q,PA,40.1432439,-75.115404,2.0,15,5
ri7LOsk5W_xGVfxhXFHY5Q,NV,39.5354969,-119.7707084,4.0,12,5
wnjFEC-w0qWnyDnO8k1RpA,TN,36.16813138,-86.6804685,4.5,390,5
KZ5w1iPH1bSnf-wBEYgtQQ,AB,53.5216024,-113.5785097,3.0,5,5
YCwWrnOh8qUmQbgQ4p02AA,PA,39.9829917462,-75.3714380349,4.5,79,2
qmxmUc4xzNt3ogaZLH8Eiw,NJ,39.9422608,-74.9955305,5.0,60,3
SjLYEsv94TjmSjG2Fc2piQ,PA,40.02132,-75.32528,3.5,58,2
VKFWX_Cd7cTiV3_RPdcXPw,TN,36.011712,-86.5934286,3.5,5,3
duf2PORLOL6it1dTGhSnKA,PA,39.9850064107,-75.246888042,2.5,20,0
Yh4OgbXQSpQ_ycK_FmNiGw,LA,29.9649909096,-90.0426163126,4.0,100,0
1lC4dy6jlB2tBdBWbocO7Q,FL,27.8790638,-82.8327419,2.0,22,5
utReYPKNKwb15UytLOr-Xw,PA,40.2289953,-74.9410147,3.0,63,3
2Q1R2OhBbAQ581vK_r7NhA,PA,40.1566693,-75.121837,4.0,394,5
uE05fHI5V2ZWi5Uo9-hwqQ,AB,53.547509438,-113.528724622,2.5,5,0
fsPqRDDG2igV63nP89xWUA,PA,39.852706,-75.539011,3.5,33,4
dDn_NVOQh9F-t153S035Ew,TN,36.3265562,-86.6993617,4.0,67,2
9MHe5jAym2d8VhT_NbCRyw,IN,39.6933755014,-86.07983582,2.5,49,2
zSqTndm5Alq9dW1PyzbdTA,LA,29.9475671,-90.0651152,4.0,588,0
jAGzl-N2GINB_wK87bjoVA,IN,39.7826835,-86.0464533,4.0,42,4
iDGohK_mkqnAfLeWC4P4TQ,TN,36.1619072,-86.84887,4.5,164,1
Ahwed4jRpXhmSCkcLL7FOw,TN,36.0371204933,-86.7983664088,3.0,48,0
MtZrHienTC6EnKDEGu6AzA,AB,53.3981447,-113.5694847,3.5,5,4
OAkcBAwedonnwT3Wf_DqTw,IN,39.9571476,-86.0180566,4.0,52,1
NcO-pWiZmNM5zBg8H9zB6Q,TN,35.9811081,-86.5193323,4.0,191,3
y7ZMH724MaQMW3yn5QbtiQ,ID,43.5457571331,-116.3156733289,2.5,16,5
wtaBPP6fCHU4nvar9fKeuQ,NJ,39.8725486282,-75.0463546729,4.0,25,3
qejPFPUKiIXvHJ4BirgLUw,LA,29.9452593,-90.0906756,1.5,13,0
YWcH3SLyRIBHIBBgudqZLw,IL,38.5532348,-90.1661599,1.5,8,2
yH0ON2BtV52JXxWdZy7Psg,TN,36.202711,-86.621012,4.5,71,5
bKppmYKQ_-9cpp2yziB-Qw,PA,39.9738754,-75.1794242,2.5,20,0
DZdE09qqCcX7Atf3Df7Yqg,TN,36.1521963,-86.8351768,3.5,27,1
LwVhbEy_SHse2G_P2JXMyg,ID,43.6028922,-116.3539042,4.0,109,2
EK4lynYPnlI_dqvWDVaOfw,IN,39.695689,-86.0833906,3.0,7,2
o6jfwLREaGy1mwAEybjOkg,FL,28.0280199569,-82.393829897,4.0,106,3
D_sIoGDRaLJv0DAIc46MMA,LA,29.9793408,-90.1520954,4.5,347,2
UKA2eeAZmO4ACB2J0kFISw,NV,39.4749646908,-119.7922227358,2.5,86,0
k8cv3Hnu69lGuf0mo1MOTQ,MO,38.6819249293,-90.4754887041,4.0,12,3
Uuzewy2CLg_XCekRhA0PIg,TN,36.1624045,-86.774979,4.5,6,1
0fYRCLVFWte0uo-1W7gJGQ,TN,36.1607338108,-86.7797130577,5.0,8,1
zBHAoHU-SD7wECkKpTGImg,FL,28.0449208,-82.68053,4.0,93,5
0sEQcUD5WEdwBJBXavafHA,PA,40.2902135,-75.1997474,4.0,26,5
Z5C4q4mouUojigDmCRuG8w,IN,39.563839865,-86.0917538235,4.0,21,2
kgywEv9dQHcvEAu741y3RQ,NJ,39.7338119,-75.0638068,4.0,34,1
bQKqeYwaHNal7JFAXzCMFg,IL,38.5170210269,-89.9513851956,4.5,79,4
sNDXKUS14_xXdD0fJdw23g,IN,39.880535,-86.271365,3.5,14,3
s55Hw6gHhQzZctinFhPu-g,PA,39.9570681,-75.1916189,2.0,9,0
n6dw_zxL_4cVO6EP_m0joQ,PA,39.9503586,-75.1615836,4.0,5,0
t03mAErURyb_wsZuy7lo5Q,AZ,32.285634,-110.94289,4.5,19,2
mjfCi5RzOab2i3oIS7MqnA,LA,30.0283329774,-89.9928790703,3.0,16,5
Fbq_tc6W5uNmQNrInXpd5w,MO,38.6204937228,-90.5252278585,4.0,91,2
wDwK7Im_rXO5nVeQn4lc3g,TN,36.047285,-86.676227,3.5,129,3
AFIkxCPqO7613NHEIL8abQ,NJ,39.758093559,-75.3556783333,4.5,5,4
x6kJFqKHkqtQdmZH3B0GSA,TN,36.2138107457,-86.5973552091,4.0,9,5
agTcS5LYZJe4gNiXK6nNkw,PA,39.9470772078,-75.1541655511,4.0,5,0
Xsvi9wYhD7u5XrK2EKDd8w,FL,28.0481913,-82.3942796,4.0,95,3
z3MQ4dmYICABaayF66NV3A,NV,39.5571203,-119.7826597,3.5,32,5
Uq1o6DXKALmjdElXp4mEtQ,FL,28.033191048,-82.4076666194,5.0,8,3
ypp08ewHqQ-zmdTnG8qOAw,AB,53.533629,-113.627752,2.5,14,5
51pgAUQ6aIdZEfSXiG39VQ,IN,39.6361025,-86.1576094,3.0,48,2
laV1qL3qhGFOfkPbHo3SVQ,MO,38.5223473,-90.4727923,3.5,40,2
qq4Zc5y76vfCxQQy4CLfrA,NV,39.5267893,-119.8125674,4.0,38,5
2rQFgavS-942RapZTBSBTw,PA,40.025857,-75.325628,3.0,270,2
s4VzQaUCrgwPuViQYOqC2w,FL,27.9962535,-82.5670403,3.5,39,3
eaJCpC6IhYphj7bwCDHTwQ,TN,36.1448084,-86.8122664,4.5,249,1
3bmrxhqVpB5XCg-4j6y39A,IL,38.5175290922,-89.9490435503,1.5,19,4
LPWkWjR-K21nikUxQtQNtg,IN,39.6507829,-86.1578281,2.0,11,2
lDodrtH6kNgSCYpxr_E3-A,LA,29.9754518653,-90.1512057111,2.5,70,2
Zk_GdMMPgEfKUECCxAxvwQ,PA,40.0860776,-74.9648083509,4.5,23,3
_Co6_3dVnerzFLSe2s4W9Q,NJ,39.8996609,-74.9532997,3.5,30,5
K7rsFcHcO_LYrgWvTAik2w,TN,36.1780018,-86.7508693,3.5,134,1
QMaXUlBsA0SLiYZOzDAjVQ,AB,53.6001157,-113.4858681,4.0,13,3
ZpXZgnBrNodHH8pKpOK_Kg,FL,27.9381358,-82.2920736,4.0,267,2
5pCDh3Tq3WzQau79hfJbsA,TN,36.1193788,-86.748865,3.5,69,1
xXMVuzrWa9Eg3bSDXehODA,PA,40.1323375,-74.88436,4.0,6,3
rc4nXqvuHmqM5JDnKxS5LA,FL,27.740791,-82.750265,4.0,32,0
hkh5iyDeGLNhu-JUQFRE1Q,LA,29.9557609,-90.0678872,3.5,492,0
89COhCW-cAD5-fTXPfXYTw,MO,38.612197,-90.320003,3.5,352,0
tUDZnYQe7aD2VU3Syia_RQ,TN,36.1556569,-86.849056,3.5,45,1
j8NhrBzy1op0BfVGdSOiXQ,ID,43.588937,-116.278166,3.5,131,5
UCMSWPqzXjd7QHq7v8PJjQ,AZ,32.25552801,-110.94349236,4.5,2126,2
3Z59UMun90xRiSU1XX8rhQ,PA,40.170447,-75.073694,4.0,61,3
-Lfib0jjHweCly1-FLM_og,TN,36.250434,-87.035458,3.0,39,4
kpK6SmxIiNoGPNhlEGiL4w,MO,38.597361,-90.300388,4.5,383,0
RG4FoRw0vjzrCjMl4Apk4A,FL,27.7748077067,-82.4093934149,4.0,12,2
ZoV8kXQopyz24dJBlFByRA,MO,38.6351181745,-90.202189855,3.0,10,5
YKpZ2Ml0NZoYZ5eb3r_Cdg,IL,38.4242058,-89.9087975,4.0,30,3
sU0eYd56_QArBBBlULxQaQ,AB,53.551715,-113.6100702,5.0,8,5
OIES_WhdNux3PmvSuPM-8Q,FL,28.0774196,-82.5059947,4.0,106,3
-kAaeJxXCtLNAo3DosoXXA,FL,27.7988788,-82.7003544,4.0,109,0
FOuKoFiRWDqV_asEJfDqDQ,IN,39.7685515,-86.1677919,4.0,18,5
3_kZ2pDiKJLZ9kGKKOWqdA,PA,39.8658758188,-75.3417693079,2.5,15,2
1JxSgUivApwcRYFnXw23cQ,TN,36.1642022,-86.7789669,3.0,5,1
J1pqZt0WWCL8cOt0eixBEw,FL,28.2699738723,-82.4808749557,4.5,51,1
sqCUiy9gTgfROmjX6KOHXA,NJ,40.2507665,-74.7783937,2.5,10,0
_zU8uJthn3o5swP0LmfuqQ,LA,29.997378,-90.241623,4.5,234,1
w0zKpH49tW6Y-b6ZJzKMFw,PA,40.061417,-75.0833451,2.0,76,0
bRhnVTfuxDchyFguyDzuDQ,PA,40.1061425402,-75.1469280362,3.5,76,5
tP9Sn0KzL2GzImUGchXYMQ,ID,43.5903599,-116.2375654,4.5,80,5
zQ4yPiqoyMtoohGpEip7zw,NV,39.4562814,-119.7774657,4.0,75,0
ZYlDRSuhC-97FyqsPg1KCA,LA,30.004915,-90.188874,4.5,160,2
WZgfBnIvBZ2B7OWkyiOPUA,NV,39.4841296,-119.7464043,3.0,27,0
_ReMedGR8eDM5AgdRK0jCw,FL,27.9519833,-82.829696,4.5,68,5
v5T1Q21TT1_S_aY_G8Mf-g,AZ,32.2873778,-110.9657056,4.0,69,2
w0lcP2ngFaUpBGi5yzlYDw,FL,27.9422145,-82.4629632,4.5,697,3
Y70T1eClNnw_PlBkr1IHqg,AZ,32.1342676,-110.9998502,1.5,44,0
eqNutOMnPqKa9QDAY6KfEw,PA,39.948081,-75.1608093,4.5,310,0
P7oAQxDu8rapFn8QY0nmyA,NJ,39.893852132,-75.0719857,4.5,52,3
sfbg2kxnvKpmlIuCUas5TA,PA,40.0342865,-75.1307075,2.5,6,0
Gg_9lJOk0I8HDOw-Vj8P5Q,ID,43.6105374506,-116.1941686466,3.0,75,0
UGebrYgNZrMzbGbcI01JWA,FL,28.0645829885,-82.5057124,4.5,108,3
yP-93hQPe8q8a4D-HlP1dg,FL,28.1789028,-82.743308,5.0,6,4
L3u4I6wHtwMQJ-ZtvfrkkQ,AZ,32.424583,-111.043025,1.5,36,4
K51bVqlGcpTMDK3-SDkBeQ,TN,36.1457641,-86.6682195,2.5,80,5
pym7c6ZFEtmoH16xN2ApBg,LA,29.9730943,-90.0959144,4.5,1289,0
EjFp57Nd4bVgb5GNn-XnuA,FL,27.9969683,-82.5701668,3.5,155,3
cwSlDlrmK1qlOWH9zDuNKQ,NJ,39.8953038,-74.9212882,3.5,24,5
9dGzGbNKLMP0_wOqI5GffQ,FL,27.9213164796,-82.3168221354,4.0,195,2
CB7nXPd5h_YLzcgfDo2DCg,PA,40.045729,-75.11891,3.0,15,0
Y2MuQoT_SpfzZxjn5JY7Ag,TN,35.9148575,-86.8366202,4.5,14,0
Mnr3Qp-sPIpuIjKzENqxVg,MO,38.7284109,-90.2760008,2.5,18,4
AmnnsJq4Pz1jJUFzHwtsOA,IN,39.912878,-86.134275,3.0,65,1
CPFKi2lZJazP6IdtCdDDyg,NV,39.5090563,-119.8149981,4.5,676,5
CBfW6HPqKP-46zadC1ktVw,TN,36.1014833,-86.739948,3.5,6,1
5AOkxsg6UJQ_CoJTMBDUmQ,LA,29.983468,-90.098151,4.0,299,0
nGYXglmKHgUcovuTHIg6_A,LA,29.951066027,-90.0715321675,4.0,29,0
CS_GzUYlEPa6QHTRY224wQ,PA,40.1274771937,-75.4040751479,3.5,104,1
Jvmj49D0GGnvCpjN0LXqEg,FL,27.9654261,-82.796093,4.0,55,5
a7_KZUJknqRA4DHQ3j9ofA,PA,39.8594186,-75.4271676,3.0,60,2
7enJKZ9W2Vkq62ryK28taQ,FL,28.0512415718,-82.7872824669,4.0,62,5
gABEjWGwhojrub_tXqE2uw,MO,38.6249339683,-90.516998,3.5,146,2
siwG4ZM7RjUDO52DI84m3w,FL,27.7676008,-82.6402915,5.0,5,0
7lwe7n-Yc-V9E_HfLAeylg,PA,39.9456566,-75.1747733,3.5,615,0
WtvENhqvWpjQtfe0OvUwSg,IN,39.7887342,-86.1596367,2.5,20,5
Y2jDVmMpRzQRg6HkNvQc8g,TN,35.9416454189,-86.5283457257,4.0,184,3
o4_cgIKWgvJ09TZeSzARmg,PA,40.0509209,-75.094581,3.0,19,0
Bt7NBqA31uOI4H_hvasLLg,LA,29.9653626508,-90.059115658,4.0,597,0
UNRqCfwvvcU7jdbvExbhDg,PA,40.0226217,-75.3202699,3.5,125,2
5m3ND7lNNd6zo-bNQGoXhQ,PA,39.9499452,-75.146352,2.5,33,0
pTpZS84EQhvZaxhq6SSWNw,LA,29.963326,-90.0454062,4.5,18,0
Ims_IgNKoDts2FdFNROQJQ,PA,39.8812654,-75.3080321,4.0,55,2
7J81xJFlMM244_f05k2egw,PA,40.0374692,-75.0417837,2.5,15,0
MiMRlsXOpHJMSTDAuw8s1w,CA,34.4129239,-119.8573375,3.5,18,0
lkJki8fwC_RX9819nzfkCA,NJ,40.0496068,-74.8990296,3.0,7,2
8sakdo8WkCjhKj3Q4hhvSA,MO,38.5929525,-90.5456403,4.0,22,2
Tl24lMv2aCuLs4u45NquJQ,NJ,39.8892184,-75.0168699,4.5,163,3
9XkgYvXhYibe85V6mNE_TQ,TN,36.1495917,-86.7968607,3.0,102,1
47PQER5Q4OVmQhVZGE5nJg,IL,38.5987159,-89.8081851,4.5,26,3
DW4ST1K1QWMangu5pUROSQ,PA,40.285725,-75.208165,3.5,45,5
