business_id,name,state,latitude,longitude,stars,review_count,cluster
lj-E32x9_FA7GmUrBGBEWg,Brio Italian Grille,MO,38.6324938,-90.4064437,3.5,366,0
QNxXsVPYcecUuhGRG-88OQ,Harvest Bowl Eatery & Market,FL,28.002703,-82.4590917,4.0,101,3
RzGr37s8p2ujVuN9of7ksQ,Panaderia La Conchita,TN,36.0744978515,-86.7254739712,4.5,44,1
_v8Ccd70N6uXw8muQeyhOA,Moxie's Grill & Bar,AB,53.5978212,-113.5706935,3.5,52,2
isbeaPln-E0DdffLRsuFhw,Francisco's On The River,PA,40.3136566,-74.8957796,4.0,109,3
5wgoIQXyP3BEPZLiVi1W8A,The Howlin' Wolf,LA,29.9426876,-90.065991,3.5,213,0
2FOU5-I_eCGVNdr8R5wciQ,Texas Margaritas,IN,39.949498,-86.333274,4.0,27,3
i8UZblHPk2O-iNKJrnWQ_Q,Taco Bell,AZ,32.220539,-110.809269,2.5,26,1
hTyJhpH7Bl5moMWQb4Sosg,Island Fin Poké,FL,28.169016,-82.356628,5.0,88,1
2quqM0ajKfTC_DV8sLAvxQ,Jon Smith Subs,ID,43.6033767164,-116.4330922049,3.5,39,1
CyGxCUdTRGUPKGOgzC6Zug,Hudsons Canada's Pub,AB,53.5178491,-113.4951883,3.5,54,0
IXv-g1iK3Hwsnxp0vT8OgA,Whataburger,AZ,32.2979232056,-110.9969272166,2.5,71,2
PvT44WlqJLkUrCITo6AjRA,Breakfast Boutique Chestnut Hill,PA,40.0771492176,-75.2087070076,3.0,151,0
7pxE4BFDibv6Q7MBbNOPQA,Los Rancheros,IN,39.8829229,-86.2435883,3.5,45,3
i6kNeNRrER8ocnpkBJ3wBA,Drexel Hill Pizza & Grill,PA,39.9505756,-75.3120184,3.0,54,2
xPSetcLWfl_3JoENfGf89w,Sauce On The Side,MO,38.5667652088,-90.4985027735,4.0,37,2
eJFw8xWcqyAno0SclR4uzg,Madison's Grill,AB,53.5407845,-113.4922256,4.0,51,0
ziFtaIQdzQfFL79iLTq_zQ,Zac's Hamburgers,PA,39.89378,-75.3197179,4.0,48,2
7p4iMnA_hE1Gpz6Yoc7TOQ,Meal Prep Reno,NV,39.518212,-119.73758,4.5,23,2
uE3yzH2l1A_FYciu95EptA,Koi Sushi & Thai,TN,35.8994368,-86.8755453,4.0,157,0
2fTfpN5SggLgW4LlzptMPg,Tzin Wine & Tapas,AB,53.5410214625,-113.4992408752,4.5,116,0
aYJjJMN8heS2PmkvsQzaZg,Treme Coffeehouse,LA,29.9654586,-90.0695669,4.5,137,0
yS0TsUzKBQlHQCZZeBrxww,Tortas El Guero,IN,39.8244846,-86.2709327,4.5,176,3
7L2E_JyL7L2vgVAxArcUYg,Penn Station East Coast Subs,MO,38.5113828241,-90.4436020476,4.0,12,2
QkyEr9j7il9lJqseTbPe5w,Spasso Italian Grill,PA,39.9182380676,-75.3896167572,3.5,192,2
Nemb9iLSuFgHsU6Rv8Y1Tg,A&W,AB,53.6224138,-113.6075804,3.0,8,2
XGV6orMei8NRfmbpsRC3Rg,CraftyCrab,IN,39.9149138,-86.2259734,4.0,28,3
8SqvtaRu9likNDAfAU-HBQ,Panda Express,TN,36.2027284902,-86.6944885254,3.0,15,5
CE9wc-UtRIwiyo5i4QO1Og,CACi Wood-Fired Sicilian Grill,ID,43.687375,-116.334128,4.0,156,4
7CBsFEzEny_Ro833RS6Acg,Farmer's Market Deli & Grill,TN,36.169445,-86.78794,3.5,9,1
AaWmckcT3O1iQSAIUmzwUA,Basimo Beach Cafe,FL,27.9519956663,-82.829717,4.0,339,5
vQ3bOb_sq0peWxJx3VoCDw,Jimmy B's Eatery & Pub,IN,39.9411009,-86.1463788,4.0,42,1
-rTJCKclkU_ZnoQb4oKa9w,Fray's Donut House,FL,27.820184,-82.655327,4.5,60,0
5TVWytR2oNbSKYgfxypuBw,La Patisserie Chouquette,MO,38.6197152,-90.2556467,4.0,229,5
nBr6NgqcZz1GhtAngU0RSQ,Forin Cafe,PA,39.9813471541,-75.1322471288,4.5,10,0
_1jlbXWMxN50PQlaRpev7A,Reytas Filipino Cuisine,NJ,39.8801882243,-75.0052480303,4.5,79,3
UFpCraqzFBAhtZqmxmiWsA,Cat Therapy,CA,34.4233018995,-119.7054707479,4.5,116,2
jcmqREAt1nOg3ABv4ZeD3w,Julian Restaurant,FL,27.96264,-82.5694048,4.5,27,3
y44MbCvvtmg1FpkNGSWisw,Tony's Luke,PA,39.8773236045,-75.2436721818,2.5,172,0
diqXZ9CBFlIHW7i9UHefhw,Burger King,TN,36.0842766668,-86.7042401,1.5,9,3
sway6xsRT_CUC6peK_Pyww,Bobby Hotel,TN,36.1647114553,-86.7793040316,3.5,178,1
IazLGcO9aggJnMMa_5UO1Q,Kimberton Whole Foods - Collegeville,PA,40.1826806624,-75.4521030608,5.0,6,1
l8uzbLGk9CLjElcWGyBZ0Q,Transcend Coffee - Ritchie Market,AB,53.51263,-113.476381,4.5,32,0
0HgAYe8KZ_8nHyELHFwrpA,Wendy's,PA,40.2590433156,-75.325845754,2.0,13,5
uxoQdZD3mEptaPohiLQg1w,Stone House Grille,PA,40.1298141,-75.5764069,4.5,56,1
fgIAN_Y-hgPq6E-MPZk8vg,Panago Pizza,AB,53.4263416,-113.5188169,3.5,7,4
LSdg7x7HhUdvYUevvYVHjQ,Sunoco,PA,39.983319,-75.101136,2.5,8,0
_49FsmTfruZSTjxU4OwOsg,Taziki's Mediterranean Cafe - West End,TN,36.1436547,-86.8135218,3.5,120,1
24Rr4ALt3fDNROR5LEgp0g,Imo's Pizza,IL,38.9226213,-90.1925518,2.5,22,1
E9-k8aOCS2sSh9RYxvWU_A,Steppy's Sports Bar & Grill,PA,40.1455977,-75.3182664,3.0,69,5
AuTmUY381to83xPwovoERg,Wingstop,TN,36.2649788207,-86.712538285,2.5,31,2
yzRC9gyhblU3a5hDct2S2Q,Hykel's Submarine Sandwich-Bar,PA,40.000783,-75.2964267,4.0,34,2
KidSvYABnawyuS_3lIYQzQ,Mercy’s Bakery,PA,40.2358073358,-75.289159186,4.0,5,5
IS0B5nLJPluVT8NwGgospA,Cheddar's Scratch Kitchen,IL,38.5965175492,-89.9841942417,2.5,187,4
dERS4qwl9v-Gwft-Ug8APA,West Ave Grille Jenkintown Restaurant and Food Truck ,PA,40.0957738,-75.1265509,4.0,277,0
Xjal8g4PsYinAfeQ8RWf4Q,Wasabi2,PA,39.9037528,-75.5625925,4.5,78,4
-JStjL-8mRZq4ov4uI1FaQ,Luberto's Brickoven Pizza,PA,40.3753297,-75.208113,4.0,96,5
UVpki6wyHLR0mujHcneTfg,My Brother’s Bar,LA,29.9369806759,-90.1980554486,4.0,6,1
U30ggGzFpXvc2NZYwOW3qg,Mood Cafe,PA,39.9486639126,-75.2158315415,4.5,458,0
YUlWhx8rq_Pc5yVKrp2awQ,China One,IN,39.7139411077,-86.2348012608,4.0,23,5
X64JH5kXOjWsBCsGxmFSIw,Cinco de Mayo,TN,36.2197054,-86.5722192,3.5,35,5
NKplFLr1UebQxMLQAxALPQ,Tandoor & Tikka,IN,39.905788,-86.077582,3.5,78,1
0t14RIHl4wODz7LRiRRQ0Q,Salty Lime Cantina,FL,28.0783137,-82.7666322,4.5,103,5
5fvs7pOE6amG17SiPovxjw,Paradise Pizza Cafe,FL,28.0330086,-82.4077832,2.5,7,3
jLaPtjlLfRSaoBWIcHcSQg,The Mad Crab,MO,38.6727336,-90.345018,3.5,156,0
dE_MaaYrXBAEebtH2u_B-w,Wilson's Market,PA,40.0390528,-75.1438169,3.5,13,0
Z5LGSHEYjCUtKwjKotCNqA,Chinese Delight,PA,40.0477909,-75.409318,3.0,52,2
68ThEdiK0eWCEgGEmV9Tng,Southgate,PA,39.9455687,-75.1717901,4.0,323,0
0_gh-ZRllduRLrjaYy0Icg,Wawa,PA,40.0122256739,-75.2619556997,3.0,13,2
jkkzfaJf-MTG4nmJcX1zzw,Bevan's Cold Cuts,PA,39.9649478,-75.59756,4.0,15,4
VOEN8f9WEysinBsLqbiVqg,Andrea's Restaurant,LA,30.0073382,-90.1538509,2.5,218,2
JWFpjvCc_nkNDVtMPx1ZGg,Bogo SB,CA,34.4230427,-119.7032863,4.5,12,2
gzln_L7ch8z-Ob6autmumw,Trip's Diner,FL,27.8399412788,-82.7854389294,4.0,223,0
c7DQU8rHH_GjLdeIvanQmg,Coco's Cocina Tex Mex  Restaurant,NJ,39.732375,-75.130925,3.5,59,1
J7Oo9rhwX7O3ak54pu_Mhg,Captain D's,TN,36.16937,-86.67255,3.5,14,5
wDE1AfRVCKUL11hKehQEfQ,Cafe with Soul,PA,40.3320849,-75.1305488,3.5,26,5
h2nBTqJVHAyltyeq7sZZ-w,Blueplate,NJ,39.7322517,-75.2240679,4.0,232,1
cEG1r9aRMJwmRQVkh7eiJg,Falls Deli,PA,40.0128847,-75.1901845,4.5,31,0
idRTl_xdqB12GWXIsisW-g,New Hong Kong Chinese Restaurant,FL,27.87184,-82.760131,2.5,18,0
LC-qVqvkMRmK_ed-SImCXQ,Salvatore's Trattoria & Pizzeria,PA,40.0972098875,-75.3668700904,3.5,38,2
9dm_v79s9-pefMahqp1SkA,Loco Mexican Restaurant & Cantina,IN,39.7974826702,-86.1530939541,4.0,178,5
DMmdMkh7sIhUHgVawGxY6g,Farm Boy Fresh,PA,40.0442832,-75.5241836,4.0,11,4
nFjk0xVI9fNiVN__5g-m8Q,Ichicoro Ane,FL,27.7701014,-82.6364594,4.0,264,0
QEF6usO04AtvrazPhLX_sw,Chinese Express,MO,38.7353075,-90.301102,4.0,15,4
TttFjRQ-8Iz8by4hsD7iOQ,Angelina's,PA,39.940221217,-75.1557966694,4.5,49,0
niEm9LkcLOrvsDzjXD6WpQ,New Orleans Hamburger & Seafood Co.,LA,29.8768457,-90.0482728,3.5,113,4
aurl4I40YVQfQ8loOdgKCg,Crown Fried Chicken,PA,39.971145,-75.15902,3.5,11,0
V4THIJk9uhoxL7f06fK5VA,Roundabout Catering,NV,39.528286,-119.734864,5.0,38,2
ifofBiQeb6DI0-u0KEQybg,HAPPYJAXX,LA,29.945239,-90.069555,4.0,24,0
_cndcbuaqSRW5f-MeZasNw,Toyama Japanese Steak House,TN,36.040788,-86.7402801,3.0,142,3
iapJoe3OzxeZqOGUJxnG3w,Fresh Healthy Cafe,AB,53.5568884242,-113.2741134955,3.5,8,1
WMI3BjDby0U-IF6NnN0SXA,Cherry Hill Pizza,NJ,39.9100678,-74.9958273,3.0,27,3
0oogOBGXNj39Wnl2SKoe0w,Breakfast Club,FL,28.3052669,-82.7011217,4.5,80,4
iq0qAJ2Oc3myUTTMLseTXA,Lorenzo & Sons Pizza,PA,39.9604595,-75.6049474,3.5,71,4
tXf6TpqHOLiwyMNbYAOOCQ,The Little Lamb,FL,28.0114224507,-82.7109746614,4.5,307,5
WQ832PDnsDshhbQFm83ISg,Villagio Cinemas,FL,28.055282,-82.506247,3.0,285,3
5PDNXMquh1C9E089G1RY2g,Ob's Pizza Pub & Eatery,IN,39.797385,-85.9921824,3.5,10,4
UJE-f8gVEB2za5QPZd_wVw,Pizza Hut,LA,30.0226540534,-90.2691832749,2.0,16,1
3GGGwkQ8A0ICQTfwTKPiQw,Captain D's,TN,36.4922337558,-86.875317026,2.0,10,4
Y3ZCO17N1_T_Ms1JmswwzA,Taqueria Pico De Gallo,AZ,32.1920174772,-110.968540052,4.0,397,0
AjEg3RzLzQwv4xPPzTc6wQ,Burger King,LA,30.0010945472,-90.1325079767,1.5,23,2
di5ihAL9VWoctHelY8kLTQ,Gigi and Big R,PA,39.9512903,-75.1992768,4.0,81,0
TTsBa6e2qgIEkiFQfYLmYA,Twistee Treat - New Tampa,FL,28.1440679511,-82.3539949058,3.5,70,1
Cr-uaPrfvG7tvqzLGAGErA,Kyoto Japanese Cuisine,AB,53.5231333193,-113.5113531433,3.5,58,0
zxpJ4Frr8Zoru-YaNzOxzw,China Spring,TN,36.0441354,-86.9579331,3.5,33,0
j5U5O3scMvPe67jzJcWFug,Zaxby's Chicken Fingers & Buffalo Wings,FL,28.0146920537,-82.6140054742,3.0,37,3
gv9IWG3dejsacl6xPG-yyg,Little Caesars,TN,35.9331871,-86.8246085,2.0,14,0
bk3u2UQoo516mPz9e1_vqw,CAVA,PA,39.9870475,-75.4059742,5.0,5,2
RCguFZat10TcbDMeeeM3IQ,El Pollo Loco,NV,39.4555489488,-119.7781964498,3.0,73,0
IZv79jZv6el1sBHrG7426g,J Gilbert's Wood-Fired Steaks & Seafood St Louis,MO,38.6017712,-90.4475467,4.0,268,2
Pb5agnsD9EdCl6yuZp2jJA,O Sole Mio,PA,39.9378287,-75.1482632,4.5,85,0
WMgB7_odx8hk3BFQAIZ5hQ,Thai Phooket Smyrna,TN,35.9317024,-86.5338211,4.0,76,3
HJe8eEH5qXRjQMAh1VfV_w,Kobe Japanese Steakhouse,FL,27.7969526,-82.7278308,4.5,91,0
XsjesLpDVSToQIxSeON70A,Pizza Hut,NV,39.6132777,-119.8478089,2.0,48,3
_uQEKHH0R5fxrYkLrUI9pQ,Gu Wei Noodles & Grill,FL,28.1316091,-82.3691327,4.5,40,1
lhsQkb5nhf-Kd5OvgB9MNg,Sachiko Sushi,AZ,32.1336786,-110.9234427,3.5,191,0
G0jHNZzhiHWCYZmZWCg-6w,Downtown Diner,IL,38.7013636,-90.1472908,4.0,8,0
plobBsTtVUODb353xxFT_g,Sushi Rose,NV,39.5347847599,-119.8694408537,3.5,634,3
ARgidflSXPHj7uhK-Y7hwA,Kampai Sushi Bar,MO,38.642407,-90.2632879,4.0,328,5
rD5cJ74ZX4UiBo1geRljPw,Spot House Restaurant and Bar,MO,38.8143567036,-90.3451039549,4.5,53,4
368cyArdo0P0aDUOhhE4PA,PANA Donuts Coffee & Boba Tea,IN,39.6933973,-86.0761149,4.5,163,2
Y_XyeCu8AkZyhcF0q5n8Dg,Pitas Republic,FL,27.7931488,-82.3354053,5.0,5,2
gi90NMmRhzl8vzM83UNOVA,Subway,FL,28.15011,-82.3539970377,3.0,14,1
TO1twT7_FLMbNeDm3KNNRw,F & M Delicatessen,NJ,39.930791,-74.9770416,3.5,67,3
1X0ZCiRUWkVsdINtZmRSiw,Auntie Anne's,IN,39.908954,-86.065503,3.0,7,1
PJeoajci4MBVuyAOQet57g,Dover Kam Kitchen,AB,53.5850722,-113.5290706,3.0,9,0
I1h0GRYp86eX-XqwVXsSGA,Zeko's Mediterranean Grill,FL,28.0322261,-82.4189253,4.5,345,3
0zH0l4Jbf-oove3cLvrFOg,Vecchia Osteria,PA,40.2280271,-74.9401945,4.0,359,3
fJNSx1WOo77TmP7Bl26w_g,Washington Crossing Inn,PA,40.293684,-74.871315,4.0,144,3
OScd9IP5nI7Cv9HDkrXDDA,Abbruzzi & Giunta's Italian Market,NJ,39.9702646,-74.8841016,4.5,44,2
JOvNunKJlWhwJRwLmUR9ZA,Tryst Gastro Lounge,FL,27.7745220251,-82.6327141048,3.5,295,0
ruFtZKwlJASx5BTk1dh5AQ,Wendy's,NV,39.5380547,-119.734624,2.5,35,2
Q21nd52A3wOMlu7b28ZISQ,Mandalay Asian Cuisine,MO,38.6000016051,-90.4468670117,3.0,16,2
b-EHLoRBtVgOpkv6-i1pSA,Huge Impact Restaurant,IN,39.8239812,-86.247598,3.5,36,3
vG9aD-fvsIimgo-l7u8-AA,P.F. Chang's,TN,35.9467222474,-86.8257665634,2.5,181,0
kJpoduG3wdA35WzOF_T1Aw,Mexico Lindo,FL,27.838651,-82.7173312,4.5,54,0
2y_CdkxEOJEJGyJApfCYpA,Rode's Fireside Restaurant & Tavern,NJ,39.7532524,-75.3024859,3.5,104,4
bc3K8KvLkLNu_XU3RkeeeA,LeBuzz Caffe,AZ,32.260933,-110.891826,4.0,33,1
PMpcbvBon1rfGE7pWKv8aQ,King House Chinese Restaurant,PA,40.1473976,-75.3956755,3.5,15,1
J8j18KB--ZH4MjTQryPEpA,Burger King,FL,27.8937618,-82.5193236,2.0,11,3
9L-MR0arflwFMF9szEBOOg,California Wine Festival,CA,34.4144660474,-119.6851896343,4.5,7,2
m6KZGTxRb9_ZyDpB1G6O1Q,Freddy's Frozen Custard & Steakburgers,AZ,32.3232068,-111.0442513,3.5,112,4
KPmFv_Ou6ddauV_gYauWzg,Taquería La Juquilita,TN,36.1621286521,-86.8611215519,4.5,74,1
nteD5A6CKXZPqbR9EltQng,Super China Chinese Restaurant,FL,28.283355,-82.677826,4.0,54,4
Ktw3a8hXOKL00UCk_1nSEQ,Bully's Sports Bar & Grill,NV,39.640527,-119.71245,2.5,126,2
Q28TlneXws1shf8ymTdxtg,Funland Raspados And Munchies,AZ,32.2511453516,-111.0123500904,4.5,6,2
FTsU1vykdDcqfP1uhqG9YQ,St Louis Fish and Chicken,MO,38.6667921,-90.2836674,4.0,7,0
sLgnx_WFCjEoPsS6NwU70Q,Le Peep,ID,43.6327829,-116.3523931,4.0,259,2
_IYHl6J9iB3lbeJq27pbsg,Taqueria La Hacienda,PA,40.02202,-75.1240606,3.5,10,0
i7WnyDXKpT-mPaHEMY-HcQ,Harvest Coffee Roastery,NJ,39.8514104,-74.9997241,4.0,13,5
aYMpjij5ShtEoZueMrQPRw,The Mill,CA,34.4211189,-119.690633,4.0,5,2
ZJC0ONdxmIlwidXd8E0fXg,BoomBozz Craft Pizza & Taphouse,TN,36.047064,-86.951448,3.5,57,0
XyGRDrgCK0z4CiA6nhwEaw,Persian Room Fine Dining,AZ,32.3750163,-111.0463201,4.5,258,4
cwvpVlg5BE2XXRWTHe3p9w,McDonald's,FL,27.7137051861,-82.3929427564,2.0,24,2
zJFs_-Qtw7fzAsrQvA3Ltw,El Carrito,NV,39.5251254,-119.7886252,5.0,6,5
mygIk3l_ShNNB-QbWlrRyg,Zydeco's,LA,29.8777671,-90.0173044,3.5,161,4
BiBwdFcG0ynK50_g7zJTOg,Chopt Creative Salad Co.,TN,36.032004,-86.79085,3.5,135,0
B6qHZCAs7Nka-1zdjCzAIQ,Butter's Soul Food,PA,39.9741307,-75.1815903,3.0,77,0
h3801KOXLyOt8BAMa1V5HQ,A&W,AB,53.5415746113,-113.3188727252,3.0,8,1
rKwIFN1poV6gHBIxp3FxkA,Hardee's,IN,39.781017,-86.09366,2.5,6,5
mtGTna-hyFhErb4Zma32IA,The Village Diner,PA,40.106526,-75.147507,3.5,80,5
XQfwVwDr-v0ZS3_CbbE5Xw,Turning Point of North Wales,PA,40.2101961875,-75.2236385919,3.0,169,5
tiVQ9_qoatNn--ITbMWRpA,RJ's Bagels,PA,40.201773,-74.820914,4.0,41,3
6WJ-dFE9axF2o55NQWrNgA,Tinker Coffee,IN,39.7148812,-86.2974891,3.5,10,0
pEYs1oVeJ6YM2SG5WEr5Pg,Burger Theory,IN,39.675040703,-86.3103263801,4.0,86,0
-3-6BB10tIWNKGEF0Es2BA,The 81 Hong Kong Cafe,AZ,32.2885403,-110.9631443,4.0,133,2
J1duow_JpO47UuqnrY_LaA,Little Caesars Pizza,AZ,32.1322587,-110.9993545,2.0,10,0
zhFKtchGIpRTfOZSpm4Zvg,Capriotti's Sandwich Shop,PA,40.0361194,-75.6286593294,3.5,38,4
nIE7ph1w_bttQMJQx5hUEQ,D-Town Bar & Grill,FL,28.0192509782,-82.774851719,3.0,91,5
N7wYxm84QtcqTJZfGWpxzw,McDonald's,TN,35.9453792141,-86.8237428367,2.5,24,0
yjYNk2K77o34anIhS4zJyg,McAlister's Deli,MO,38.5033740941,-90.4449900528,3.5,46,2
KAZ2Z3831eb5lHtUDKa8kA,Saladworks,PA,39.9557501,-75.1819889,3.5,8,0
cLlBDZxYJ1dt1JgMuZnXew,Olly,PA,39.9408776,-75.1511064,4.0,51,0
k7oZJB7BSx37e-masOmiLQ,Hattie Jane's Creamery,TN,36.1601939,-86.779742,4.5,7,1
S3WazoxfO3euuvQUOJRlFA,Subway,AZ,32.3435651,-111.0132429,3.5,6,4
aqubLw9IW03svL_uDXNJ8A,McDonald's,MO,38.8107873585,-90.2969466057,1.5,11,4
WJIc6ZlR-pd9W-Vt-rRtzA,Anani Bistro,FL,27.7389646,-82.7075848,4.5,17,0
V5KiEoH4E86GA2S3RQkf1g,Spice Grill,PA,39.9862724,-75.094699,3.5,12,0
MMRRS6YhVRx_iN5-JhMRYg,Han Dynasty,PA,39.9567105161,-75.1971027811,4.0,783,0
F_wIC6i5y4zdQyp99R7PdQ,Blueberry Hill Pancake House,IN,39.7723413,-86.0279803,3.5,101,4
1sXN7Oxteo5dP5nwIDyO4w,Mainland Grille,PA,40.2482605,-75.3609391,3.5,27,1
SNYpn2BdTbz8QrrfH8rvdw,Wawa,PA,40.0185596288,-75.2403088108,2.0,12,0
cGa8ySpfmtfQKPkHJKHnUw,Michael's Family Restaurant,PA,40.2501979,-75.2450803,3.0,81,5
vol4SJXerqyi3IEIDucVRQ,Hilldale Kitchen,PA,39.9195287,-75.2657251,3.5,9,2
CILklubZslDuVUMh2c55_A,Pizza Hut,LA,29.9973903816,-90.2184122801,2.5,17,1
SZgkdhd837HkbtVFVmSMXw,Guido's Italian Restaurant,FL,28.4918471,-82.5973869,3.5,128,4
LgiAzhOqrzl95NNRLziH2A,3 Agaves Mexican Restaurant & Cantina,IN,39.7642463948,-86.3839582,4.0,50,0
8uF-bhJFgT4Tn6DTb27viA,District Donuts Sliders Brew,LA,29.9294259,-90.0770687,4.5,2062,0
44FugwIywDjD6TwSESAmkw,QuikTrip,MO,38.5119857,-90.3191137,4.5,5,1
7biQIoyOEMcBGUw106UeOQ,Domino's Pizza,PA,40.20841,-74.799468,1.5,31,3
151ujtgcbkGzAHUnctSg4w,Faculty Club,AB,53.5300382,-113.5283787,4.0,13,0
5XSJImk924zdVk16cw8Jgg,JB's Bar & Grill,LA,29.9878551,-90.1300121,3.5,7,2
p21PCK17H3WL56KSr4Ykig,ABC Pizza House,FL,27.99554,-82.4743805,4.0,121,3
TI2EOpvaPbDEg1gz3GGqXA,Crystal BBQ,AB,53.5432079,-113.4842434,2.5,5,0
f8xDi3rajxvIqS73N93Afw,Guavaberry Foods & Drinks ,PA,39.938371,-75.1501031,4.0,13,0
Llu8_Lx2DFthmr99_eiOLA,Wei Hong Bakery & Restaurant,MO,38.6002991,-90.2429828,4.0,135,5
3n_G-_DwOJ2VS4uGxBN6sg,Lan Zhou Lamen,FL,28.0554349,-82.4292524,4.0,78,3
NyV_2EGhs-YHYYVmZRYmOQ,McDonald's,NJ,39.6470143366,-75.3344234117,1.5,14,4
q3AbKPlzrqbUh8tz26vsdQ,Wendy's,IL,38.5293592,-90.0356064,2.0,7,4
ymoEdJB5NE56sWw74uyX7A,Sushi Bar,IN,39.8694324,-86.1425102,4.0,346,1
AODksDNj5mH953cyhUG1Qw,Thai 5 Fast Food,FL,27.9120596,-82.5057677,4.0,336,3
tFpstYqxugKHzeyNUsuD_A,The Pint Room,IN,39.9785056799,-86.1286025097,4.0,423,1
qONvIS94nZhXYm-jccXyuw,Top Hog,TN,36.398778,-86.451974,4.5,140,2
sVWUxesVKseXGq78UwwajA,Steak ’n Shake,FL,28.2899929559,-82.711233436,2.5,45,4
Knt2mnsG15akKb9cjSiuxw,John's Seafood,PA,39.9709958,-75.1581617,3.0,9,0
PVqNBGihp6yNv6HTQf7CjA,Arby's,IN,39.8255452,-86.2371468,3.5,10,3
ugSVRAKO6mxvsrElFg8USw,México Lindo,PA,39.926402,-75.1575374,4.5,73,0
73ZQXm26Mb4Pr-ibmeGk6Q,Burger King,PA,40.1432439,-75.115404,2.0,15,5
ri7LOsk5W_xGVfxhXFHY5Q,Elbow Room Bar,NV,39.5354969,-119.7707084,4.0,12,5
wnjFEC-w0qWnyDnO8k1RpA,Nectar Urban Cantina,TN,36.16813138,-86.6804685,4.5,390,5
KZ5w1iPH1bSnf-wBEYgtQQ,Rice Bowl Deluxe,AB,53.5216024,-113.5785097,3.0,5,5
YCwWrnOh8qUmQbgQ4p02AA,Alfredo's Pizza,PA,39.9829917462,-75.3714380349,4.5,79,2
qmxmUc4xzNt3ogaZLH8Eiw,Versi Vino,NJ,39.9422608,-74.9955305,5.0,60,3
SjLYEsv94TjmSjG2Fc2piQ,Pizzarella Grille,PA,40.02132,-75.32528,3.5,58,2
VKFWX_Cd7cTiV3_RPdcXPw,Bamboo Oriental Cuisine,TN,36.011712,-86.5934286,3.5,5,3
duf2PORLOL6it1dTGhSnKA,Junes Breakfast,PA,39.9850064107,-75.246888042,2.5,20,0
Yh4OgbXQSpQ_ycK_FmNiGw,Suis Generis,LA,29.9649909096,-90.0426163126,4.0,100,0
1lC4dy6jlB2tBdBWbocO7Q,Wendy's,FL,27.8790638,-82.8327419,2.0,22,5
utReYPKNKwb15UytLOr-Xw,Newtown Bagel,PA,40.2289953,-74.9410147,3.0,63,3
2Q1R2OhBbAQ581vK_r7NhA,Ooka Restaurant,PA,40.1566693,-75.121837,4.0,394,5
uE05fHI5V2ZWi5Uo9-hwqQ,Burger Bar,AB,53.547509438,-113.528724622,2.5,5,0
fsPqRDDG2igV63nP89xWUA,Concord Steaks,PA,39.852706,-75.539011,3.5,33,4
dDn_NVOQh9F-t153S035Ew,Rice Box,TN,36.3265562,-86.6993617,4.0,67,2
9MHe5jAym2d8VhT_NbCRyw,Bamboo House,IN,39.6933755014,-86.07983582,2.5,49,2
zSqTndm5Alq9dW1PyzbdTA,Grand Isle,LA,29.9475671,-90.0651152,4.0,588,0
jAGzl-N2GINB_wK87bjoVA,RJS Tacos & Burritos,IN,39.7826835,-86.0464533,4.0,42,4
iDGohK_mkqnAfLeWC4P4TQ,51st Deli,TN,36.1619072,-86.84887,4.5,164,1
Ahwed4jRpXhmSCkcLL7FOw,Moe's Southwest Grill,TN,36.0371204933,-86.7983664088,3.0,48,0
MtZrHienTC6EnKDEGu6AzA,Medium Rare Carnivore Club,AB,53.3981447,-113.5694847,3.5,5,4
OAkcBAwedonnwT3Wf_DqTw,Parks Place Pub,IN,39.9571476,-86.0180566,4.0,52,1
NcO-pWiZmNM5zBg8H9zB6Q,La Tavola Ristorante Italiano,TN,35.9811081,-86.5193323,4.0,191,3
y7ZMH724MaQMW3yn5QbtiQ,Papa Murphy's,ID,43.5457571331,-116.3156733289,2.5,16,5
wtaBPP6fCHU4nvar9fKeuQ,"Chuck Lager, America's Tavern",NJ,39.8725486282,-75.0463546729,4.0,25,3
qejPFPUKiIXvHJ4BirgLUw,Rally's,LA,29.9452593,-90.0906756,1.5,13,0
YWcH3SLyRIBHIBBgudqZLw,Taco Bell,IL,38.5532348,-90.1661599,1.5,8,2
yH0ON2BtV52JXxWdZy7Psg,Flat Tire Diner,TN,36.202711,-86.621012,4.5,71,5
bKppmYKQ_-9cpp2yziB-Qw,Lincoln Chicken Pizza And Grill,PA,39.9738754,-75.1794242,2.5,20,0
DZdE09qqCcX7Atf3Df7Yqg,The Urban Juicer,TN,36.1521963,-86.8351768,3.5,27,1
LwVhbEy_SHse2G_P2JXMyg,Mo' Bettahs Hawaiian Style Food,ID,43.6028922,-116.3539042,4.0,109,2
EK4lynYPnlI_dqvWDVaOfw,Little Caesar's Pizza,IN,39.695689,-86.0833906,3.0,7,2
o6jfwLREaGy1mwAEybjOkg,Stefano Greek Italian Restaurant,FL,28.0280199569,-82.393829897,4.0,106,3
D_sIoGDRaLJv0DAIc46MMA,Ruby Slipper Cafe,LA,29.9793408,-90.1520954,4.5,347,2
UKA2eeAZmO4ACB2J0kFISw,Panda Express,NV,39.4749646908,-119.7922227358,2.5,86,0
k8cv3Hnu69lGuf0mo1MOTQ,Murphy's Bar & Grill,MO,38.6819249293,-90.4754887041,4.0,12,3
Uuzewy2CLg_XCekRhA0PIg,The Comedy Bar,TN,36.1624045,-86.774979,4.5,6,1
